time,elpsec,O2Hb_1,HHb_1,TOI_1,nTHI_1,O2Hb_2,HHb_2,TOI_2,nTHI_2,O2Hb_3,HHb_3,TOI_3,nTHI_3,O2Hb_4,HHb_4,TOI_4,nTHI_4,Comment
18:25,4669.81,3.53,-4.19,66.5,1.015,4.21,-4.13,64.6,1.01,3.48,-2.84,71.7,0.882,3.42,-0.08,81.2,1.131,
18:25,4670.01,7.45,-1.46,66.9,1.033,5.78,-3.01,64.6,1.033,3,-3.01,70.6,0.883,1.77,-1.22,80.8,1.096,
18:25,4670.21,11.15,0.97,67.6,1.025,5.32,-2.74,66.4,1.035,2.83,-4.09,71.4,0.875,0.59,-2.15,80.3,0.99,
18:25,4670.41,6.2,-2.4,66.5,1.005,3.94,-3.7,65.3,0.992,2.65,-3.12,68.5,0.89,1.89,-1.14,80.3,1.037,
18:25,4670.61,2.3,-4.61,65.6,1.023,2.22,-5.07,64,0.971,2.68,-2.92,70.8,0.906,3.03,-0.21,80.8,1.116,
18:25,4670.81,4.81,-3.16,66.6,1.031,5.08,-3.78,65.5,1.03,3.47,-2.15,69.5,0.909,3.42,-0.01,81.1,1.127,
18:25,4671.01,8.38,-0.58,66.8,1.035,5.53,-3.12,64.9,1.034,2.76,-3.01,70.3,0.904,0.8,-1.66,80.1,1.074,
18:25,4671.21,11.24,1.1,67.8,1.033,4.95,-2.61,66.3,1.035,2.84,-4,70.9,0.891,1.07,-1.8,80.3,0.994,
18:25,4671.41,5.89,-2.34,66.3,1.014,3.62,-3.95,65,0.977,2.87,-3.09,69.9,0.914,1.91,-1.12,80.4,1.045,
18:25,4671.61,2.93,-4.33,66.2,1.024,2.37,-5.15,64.5,0.982,2.25,-2.92,69.2,0.9,3.35,0,80.8,1.121,
18:25,4671.81,5.14,-2.81,66.7,1.035,5.05,-3.61,65.3,1.026,3.64,-2.47,70.9,0.903,3.36,-0.07,80.9,1.125,
18:25,4672.01,8.92,-0.33,67.3,1.033,5.77,-2.94,65.2,1.037,3,-2.82,69.7,0.905,1.14,-1.62,80.5,1.064,
18:25,4672.21,11.47,1.22,68.6,1.024,5.03,-2.47,66.2,1.042,3.15,-3.87,71.2,0.887,1.22,-1.69,80.2,0.995,
18:25,4672.41,5.77,-2.17,65.7,1.014,3.46,-3.99,64.7,0.983,2.5,-3.3,69.6,0.897,1.92,-1.06,80.3,1.054,
18:25,4672.61,3.04,-4.21,65.9,1.025,2.35,-5.15,64.4,0.988,2.6,-3.11,70.6,0.919,3.36,-0.04,80.9,1.123,
18:25,4672.81,5.09,-2.66,66.3,1.028,5.08,-3.41,64.9,1.023,3.13,-2.99,70.6,0.896,2.64,-0.59,80.9,1.122,
18:25,4673.01,8.94,0.05,66.7,1.035,5.33,-2.95,65.3,1.037,2.61,-3.45,70.7,0.9,0.3,-2.16,80.3,1.046,
18:25,4673.21,10.66,1.11,67,1.027,4.53,-2.61,65.6,1.023,2.89,-3.95,70.9,0.9,1.51,-1.51,80.5,0.998,
18:25,4673.41,4.83,-2.64,66,1.026,3.37,-3.87,64.1,0.985,2.4,-3,68.5,0.895,2.37,-0.62,80.3,1.09,
18:25,4673.61,2.53,-4.37,65.7,1.025,2.38,-4.98,64.3,0.992,2.61,-2.96,70.3,0.914,3.34,0.07,80.9,1.138,
18:25,4673.81,5.08,-2.58,66.5,1.02,5.26,-3.16,64.7,1.018,3.58,-2.87,71.1,0.888,2.88,-0.49,81,1.13,
18:25,4674.01,8.71,0.13,66.4,1.032,5.4,-2.66,65.1,1.036,3,-3.16,70.4,0.909,0.42,-2.26,80.6,1.028,
18:25,4674.21,9.73,0.83,66.9,1.025,4.18,-2.58,65.3,1.021,2.84,-3.72,70.1,0.898,1.19,-1.66,80.3,0.994,
18:25,4674.41,3.57,-3.29,65.5,1.01,3.13,-4.05,64.3,0.979,2.59,-3.01,69.2,0.891,2.19,-0.76,80.3,1.086,
18:25,4674.61,2.02,-4.58,65.7,1.014,2.31,-4.92,64.1,0.988,2.7,-2.84,70.1,0.905,3.24,0.02,80.9,1.14,
18:25,4674.81,5.33,-2.1,66.1,1.025,5.25,-2.96,64.7,1.032,3.65,-2.65,71,0.905,2.69,-0.53,81,1.126,
18:25,4675.01,9.24,0.78,65.7,1.035,5.09,-2.5,64.8,1.03,2.76,-3.25,70.4,0.901,0.21,-2.22,80.4,1.029,
18:25,4675.2,9.19,0.28,67.1,1.008,4.25,-2.45,65.4,1.023,3.27,-3.42,70.1,0.908,1.98,-1.06,80.4,1.011,
18:25,4675.4,2.88,-3.82,66,1.013,2.75,-4.2,64.7,0.968,2.43,-2.85,69,0.89,2.18,-0.73,80.5,1.087,
18:25,4675.61,2.31,-4.36,65.9,1.013,2.66,-4.6,64.2,0.993,2.74,-2.68,69.7,0.904,3.4,0.07,81,1.127,
18:25,4675.81,5.91,-1.89,66.4,1.028,5.46,-2.69,64.6,1.037,3.51,-2.95,71.2,0.882,2.79,-0.53,81.1,1.123,
18:25,4676.01,9.73,0.88,66.7,1.028,5,-2.37,65.2,1.036,2.07,-3.28,67.8,0.873,0.17,-2.31,80.4,1.008,
18:25,4676.2,7.73,-0.67,66.6,0.992,3.94,-2.78,65.4,1.006,2.87,-3.5,69.6,0.888,1.88,-1.08,80.5,1.016,
18:25,4676.4,2.3,-4.24,65.6,1.015,1.97,-4.4,63.3,0.969,2.12,-2.92,68.7,0.873,2.52,-0.5,80.7,1.095,
18:25,4676.61,2.79,-4.11,66.1,1.01,3.37,-4.16,64.3,1.002,2.78,-2.39,68.3,0.874,3.63,0.18,81,1.124,
18:25,4676.8,6.35,-1.52,66.3,1.028,5.1,-3.04,65.1,1.019,2.46,-3.08,69.1,0.857,1.93,-1.02,80.9,1.106,
18:25,4677,10.28,1.23,67.1,1.015,4.68,-2.16,64.7,1.04,1.83,-3.53,67.3,0.862,0.42,-2.13,80.4,0.998,
18:25,4677.2,5.93,-2,66.3,0.999,3.33,-2.27,61.6,1.003,2.53,-3.15,67.4,0.87,2.2,-0.84,80.5,1.044,
18:25,4677.4,1.28,-5.02,65.7,1.016,1.46,-4.39,61.5,0.97,1.51,-2.75,66.3,0.872,2.74,-0.3,80.7,1.119,
18:25,4677.6,3.62,-3.56,66.5,1.011,4.02,-2.75,61.2,1.018,3.2,-2.41,68.5,0.87,3.39,-0.06,81.1,1.13,
18:25,4677.8,7.49,-1,66.6,1.023,4.68,-2.25,61.9,1.032,1.91,-3.25,67.4,0.846,0.98,-1.73,80.7,1.063,
18:25,4678,10.7,1.49,66.5,1.024,3.9,-1.52,62.1,1.035,2.33,-3.5,67.6,0.873,1.22,-1.59,80.4,1,
18:25,4678.2,3.31,-3.85,66,1.002,2.69,-2.88,60.7,0.988,2.48,-3.13,68,0.865,2.08,-0.84,80.5,1.062,
18:25,4678.4,1.64,-5.2,66.1,1.006,1.69,-4.65,62.2,0.984,2.23,-3.38,70.1,0.87,3.2,-0.04,81,1.128,
18:25,4678.6,5.06,-2.9,66.8,1.016,5.16,-2.36,62.2,1.03,3.59,-2.79,69.7,0.867,3.15,-0.31,81.2,1.126,
18:26,4678.8,8.87,-0.39,67.2,1.024,4.49,-1.95,61.4,1.042,2.1,-3.77,69.2,0.839,0.31,-2.22,80.6,1.025,
18:26,4679,9.25,-0.14,66.7,1.014,3.61,-2.17,62.5,1.017,2.19,-3.54,67.4,0.881,1.47,-1.4,80.5,1.005,
18:26,4679.2,4.16,-3.75,66.5,1.02,2.29,-4.1,62.5,0.973,1.78,-3.52,68.2,0.864,2.04,-0.87,80.5,1.078,
18:26,4679.4,3.02,-4.63,66.8,1.014,2.73,-4.21,62.4,1.011,2.41,-3.07,68.5,0.856,3.42,0.06,81.1,1.126,
18:26,4679.6,6.47,-2.1,66.6,1.035,5.05,-2.82,63.4,1.028,2.83,-3.24,69.5,0.863,2.07,-0.94,81,1.112,
18:26,4679.8,11.03,0.88,67.3,1.034,4.96,-1.84,62.8,1.049,2.38,-4.22,70.4,0.851,0.15,-2.3,80.4,1.002,
18:26,4680,7.86,-1.49,67.3,1.014,4.09,-2.73,63.6,1.011,2.73,-3.61,68.9,0.883,1.83,-1.12,80.6,1.026,
18:26,4680.2,3.21,-4.54,66.4,1.023,2.1,-4.64,62.8,0.976,2.37,-3.38,69.7,0.9,2.61,-0.4,80.7,1.106,
18:26,4680.4,4.69,-3.88,67.6,1.023,4.65,-3.36,63.4,1.03,4.16,-3.08,72.6,0.899,3.32,-0.1,81.2,1.128,
18:26,4680.6,8.67,-1.31,67.9,1.042,5.71,-2.48,63.5,1.061,3.22,-3.64,71.7,0.897,0.95,-1.66,80.6,1.08,
18:26,4680.8,11.99,1.12,68,1.034,5.36,-2.09,65.4,1.059,3.32,-4.3,72.5,0.901,0.74,-1.87,80.4,0.993,
18:26,4681,6.42,-2.85,67.3,1.03,4.37,-3.74,66.1,1.003,3.65,-3.54,71.9,0.934,1.89,-0.96,80.4,1.056,
18:26,4681.2,3.76,-4.89,67.3,1.038,3.32,-5.67,67.7,1.003,3,-3.93,72.8,0.913,3.02,-0.14,80.8,1.134,
18:26,4681.4,6.06,-3.27,67.6,1.042,6.02,-4.58,69.6,1.039,3.75,-3.62,73.2,0.902,2.57,-0.48,80.9,1.13,
18:26,4681.6,9.84,-0.8,67.5,1.043,6.81,-3.99,70.4,1.064,2.89,-3.86,71.1,0.9,0.03,-2.3,80.3,1.041,
18:26,4681.8,11.73,0.4,67.7,1.03,6.75,-3.79,72.3,1.065,3.59,-4.61,73.8,0.917,1.17,-1.6,80.3,0.997,
18:26,4682,5.34,-4.07,67,1.011,5.04,-5.17,70.5,0.99,3.68,-3.73,72.4,0.918,1.99,-0.9,80.3,1.063,
18:26,4682.2,3.77,-5.39,67.6,1.023,3.87,-5.94,68.9,1.004,3.34,-3.69,72.3,0.922,3.21,-0.05,81,1.129,
18:26,4682.4,7.08,-3.33,68.5,1.032,7.07,-4.43,71,1.046,4.05,-3.64,73,0.891,2.53,-0.67,81,1.124,
18:26,4682.6,10.99,-0.54,67.9,1.035,7.2,-4.26,72.5,1.043,3.29,-4.24,72.8,0.911,-0.08,-2.4,80.3,1.021,
18:26,4682.8,10.4,-0.99,68,1.011,6.17,-4.3,72,1.031,3.91,-4.54,74.2,0.921,1.6,-1.22,80.3,1.01,
18:26,4683,4.69,-5.08,67.8,1.023,4.12,-5.81,69.5,0.976,2.93,-3.81,71.1,0.909,2.19,-0.72,80.5,1.086,
18:26,4683.2,3.99,-5.65,68.1,1.005,4.66,-5.83,69.4,1.005,3.7,-3.63,72.7,0.914,3.39,-0.01,81.1,1.122,
18:26,4683.4,7.52,-3.33,68.7,1.024,6.67,-4.4,69.7,1.032,3.67,-3.79,72.8,0.905,1.93,-1.03,80.9,1.108,
18:26,4683.6,11.73,-0.16,68.2,1.021,6.81,-3.96,71.5,1.043,3.19,-4.27,72,0.918,0.06,-2.3,80.2,1.004,
18:26,4683.8,8.96,-2.23,68.2,1.004,5.65,-4.67,71.1,1.006,3.66,-4.32,72.9,0.926,1.69,-1.17,80.4,1.019,
18:26,4684,4.23,-5.46,67.8,1.019,3.34,-6.03,68.6,0.974,2.84,-4.04,72.3,0.92,2.38,-0.57,80.7,1.106,
18:26,4684.2,4.64,-5.32,68.5,1.013,5.07,-5.26,68.7,1.013,3.94,-3.5,72.5,0.912,3.24,-0.14,81.2,1.131,
18:26,4684.4,8.5,-2.59,68.2,1.035,6.7,-4.42,70.2,1.033,3.17,-3.97,71.8,0.876,1.39,-1.32,80.6,1.094,
18:26,4684.6,12.01,0.21,68.2,1.034,6.49,-3.71,71,1.039,3.25,-4.19,71.2,0.904,0.64,-1.81,80.1,1.001,
18:26,4684.8,7.3,-3.24,67.8,1.011,5.02,-4.55,68.7,0.993,3.36,-4.05,71.3,0.9,1.98,-0.84,80.3,1.048,
18:26,4685,3.97,-5.77,68.1,1.019,3.07,-6.09,67.8,0.972,2.68,-3.8,70.7,0.904,2.96,-0.17,80.8,1.124,
18:26,4685.2,5.3,-4.84,68.7,1.013,5.44,-4.36,67,1.025,4.22,-3.23,72.1,0.902,3.26,-0.15,81.2,1.126,
18:26,4685.4,8.96,-2.21,68.3,1.031,6.04,-3.66,66.7,1.034,3.17,-3.91,71.5,0.889,0.95,-1.64,80.6,1.078,
18:26,4685.6,11.83,0,68.4,1.023,5.51,-3.14,67.6,1.037,3.05,-4.23,70.4,0.908,0.58,-1.95,80.2,0.993,
18:26,4685.8,5.35,-4.64,67.6,1.006,4.28,-4.21,66.1,0.988,3.49,-3.94,71.4,0.88,1.91,-0.92,80.3,1.059,
18:26,4686,2.7,-6.74,67.8,1.003,2.26,-5.86,65.1,0.977,2.73,-3.82,70.9,0.895,2.72,-0.32,80.9,1.133,
18:26,4686.2,6.35,-4.25,68.7,1.02,5.77,-3.83,66,1.027,3.9,-3.53,71.8,0.891,2.8,-0.53,81.2,1.128,
18:26,4686.4,10.03,-1.5,68.3,1.034,5.8,-3.44,66.7,1.032,2.84,-4.27,71.3,0.872,0.21,-2.19,80.4,1.037,
18:26,4686.6,10.87,-0.82,68.4,1.018,4.92,-3.2,66.6,1.021,3.24,-4.44,71.5,0.895,1.33,-1.34,80.3,1.005,
18:26,4686.8,3.53,-6.22,67.8,1.008,3.92,-4.71,65.8,0.972,3.06,-3.77,70.5,0.885,2.07,-0.77,80.6,1.098,
18:26,4687,3.6,-6.29,68.1,1.001,3.48,-5.29,65.5,0.997,3.23,-3.54,71,0.902,3.21,-0.1,81.1,1.127,
18:26,4687.2,7.05,-3.91,68.7,1.014,5.75,-3.83,66.2,1.017,3.67,-3.61,71.7,0.9,2.17,-0.95,81.1,1.109,
18:26,4687.4,11.13,-0.73,68,1.026,5.49,-3.31,66.5,1.028,2.46,-4.72,71.2,0.86,-0.07,-2.38,80.3,0.999,
18:26,4687.6,7.45,-3.48,68.1,0.993,4.3,-3.95,66.1,0.994,3.12,-4.15,70.5,0.91,1.72,-1.01,80.3,1.027,
18:26,4687.8,2.9,-6.76,67.6,1.011,2.24,-5.78,65.1,0.964,2.45,-3.91,71,0.895,2.6,-0.48,80.9,1.101,
18:26,4688,4.71,-5.66,68.5,1.007,4.35,-4.72,65.6,1.016,3.26,-3.62,71.6,0.887,3.08,-0.22,81.1,1.116,
18:26,4688.2,7.98,-3.3,68.4,1.015,5.25,-3.98,65.9,1.028,2.55,-4.02,70.8,0.885,0.89,-1.55,80.4,1.081,
18:26,4688.4,10.94,-0.57,67.8,1.011,4.96,-3.32,66.9,1.023,2.59,-4.82,71.2,0.88,0.13,-2.25,80.2,0.99,
18:26,4688.6,5.8,-4.56,67.7,0.979,3.92,-4.35,66.4,0.989,3.32,-4.09,71,0.897,1.9,-1,80.2,1.041,
18:26,4688.8,2.44,-7.05,67.6,0.998,2.13,-5.83,65.1,0.967,2.61,-3.73,70.8,0.892,2.91,-0.26,80.8,1.12,
18:26,4689,5.01,-5.25,68.5,1.001,4.92,-4.29,65.8,1.01,3.74,-3.32,71.7,0.896,3.13,-0.29,81.3,1.125,
18:26,4689.2,9.04,-2.4,68.7,1.011,5.4,-3.62,66,1.024,2.58,-4.18,71.1,0.874,0.5,-2.03,80.6,1.05,
18:26,4689.4,10.24,-1.16,68.2,1.004,4.57,-3.31,66.3,1.019,3.2,-4.64,72.5,0.893,1.44,-1.28,80.2,1.008,
18:26,4689.6,3.08,-6.35,66.9,0.993,3.03,-5.15,66,0.96,2.93,-3.78,71.1,0.901,2.14,-0.78,80.6,1.079,
18:26,4689.8,3.1,-6.52,67.7,0.996,2.79,-5.56,65.2,0.985,2.84,-3.75,71.5,0.889,3.36,-0.04,81.2,1.122,
18:26,4690,6.71,-4,68.3,1.012,5.35,-3.83,65.7,1.019,2.95,-3.84,71.3,0.872,2.12,-0.94,81,1.117,
18:26,4690.2,10.68,-0.69,68,1.013,5.01,-3.29,66.4,1.021,2.37,-4.37,70.5,0.888,0.04,-2.27,80.3,1.001,
18:26,4690.4,6.65,-3.64,67.1,0.985,3.99,-4.04,66,0.991,3.12,-4.22,71.7,0.9,1.74,-1.03,80.3,1.034,
18:26,4690.6,2.98,-6.43,67.2,1.007,2.1,-5.7,64.7,0.968,2.38,-3.72,70.9,0.916,2.78,-0.35,80.8,1.113,
18:26,4690.8,4.93,-5.03,68.2,1.001,5.09,-4.08,65.6,1.006,3.65,-3.49,72.2,0.882,3.16,-0.27,81.2,1.127,
18:26,4690.99,9.02,-1.95,68.4,1.011,5.23,-3.39,64.9,1.025,2.42,-3.96,70.2,0.871,0.42,-2.15,80.7,1.037,
18:26,4691.19,10.26,-0.72,67.4,1.013,4.52,-3.16,66.4,1.024,3.08,-4.39,71.9,0.91,1.27,-1.37,80.3,1.009,
18:26,4691.4,4.54,-5.05,67,1.003,2.85,-5.11,65.4,0.957,2.43,-3.93,71.1,0.892,1.83,-0.96,80.3,1.065,
18:26,4691.6,3.98,-5.46,67.8,1.016,3.81,-4.92,65.8,1.001,3.27,-3.26,71.8,0.927,3.54,0.16,80.9,1.12,
18:26,4691.8,7.75,-2.78,68,1.03,5.53,-3.65,65.4,1.024,3.14,-3.79,72.7,0.894,1.87,-0.99,80.6,1.115,
18:26,4691.99,11.05,-0.07,67.9,1.022,5.28,-3.07,66.9,1.034,2.4,-4.33,70.6,0.886,0.3,-2.05,80.2,1.008,
18:26,4692.19,7.3,-2.87,67.2,0.985,3.97,-3.89,65.6,0.988,2.45,-3.91,69.6,0.915,1.5,-1.09,80.1,1.04,
18:26,4692.39,4.14,-5.2,67,1.017,2.56,-5.56,65.6,0.97,1.8,-3.67,69,0.881,2.82,-0.31,80.7,1.107,
18:26,4692.59,5.14,-4.4,67.8,1.02,5.43,-4.01,66,1.022,2.91,-2.95,68.7,0.876,3.2,-0.17,81,1.131,
18:26,4692.79,8.97,-1.54,67.7,1.025,5.41,-3.3,65.1,1.037,1.81,-3.78,68.4,0.842,0.49,-1.82,80.1,1.067,
18:26,4692.99,10.61,-0.05,67.3,1.018,4.84,-3.1,66.8,1.026,2.03,-4.25,68.3,0.85,1.09,-1.47,80.1,1.007,
18:26,4693.19,5.07,-4.4,67,1.009,3.24,-4.9,65.7,0.968,1.74,-3.51,67.4,0.871,1.83,-0.94,80.3,1.068,
18:26,4693.39,3.56,-5.45,67.2,1.014,3.13,-5.2,65.1,0.998,1.87,-3.35,67.9,0.849,3.39,0.08,80.8,1.122,
18:26,4693.59,6.76,-3.16,67.8,1.031,5.33,-3.68,65.3,1.031,1.9,-3.27,67.5,0.853,1.93,-0.85,80.6,1.12,
18:26,4693.79,10.78,0.07,67.2,1.028,5.52,-2.84,65.8,1.037,1.37,-4.05,66.8,0.832,-0.05,-2.25,80.1,1.011,
18:26,4693.99,7.66,-2.23,67,1.005,4.04,-3.52,64.8,1.006,1.93,-3.97,67.9,0.85,1.64,-1.03,80.2,1.029,
18:26,4694.19,3.67,-5.08,66.9,1.023,2.35,-5.33,64.7,0.974,1.03,-3.32,65.8,0.864,2.61,-0.34,80.5,1.11,
18:26,4694.39,4.43,-4.71,67.8,1.016,4.29,-4.34,64.7,1.018,2.26,-3.19,68.4,0.857,2.91,-0.25,80.8,1.115,
18:26,4694.59,8.17,-2.04,68,1.04,5.37,-3.49,65.2,1.041,1.16,-3.5,66.2,0.838,0.53,-1.71,80.2,1.082,
18:26,4694.79,11.15,0.57,67.2,1.028,5.09,-2.75,66.3,1.038,1.28,-4.31,66.9,0.832,0.25,-2.03,80,0.994,
18:26,4694.99,5.77,-3.59,67,1.014,4,-4.06,65.4,0.992,1.75,-3.61,67,0.843,1.67,-0.94,80,1.066,
18:26,4695.19,2.84,-5.63,66.9,1.013,2.52,-5.32,64.4,0.991,1.08,-2.88,64.5,0.861,2.94,-0.17,80.7,1.12,
18:26,4695.39,5.35,-3.79,67.6,1.019,5.17,-3.84,65.6,1.027,2.11,-3.32,68.1,0.828,2.56,-0.52,80.9,1.122,
18:26,4695.59,9.56,-0.73,67.8,1.03,5.41,-3.11,64.9,1.034,1.15,-3.75,66.2,0.824,0.01,-2.16,80,1.041,
18:26,4695.79,10.23,-0.27,67.2,1.017,4.89,-2.94,65.9,1.041,1.71,-4.1,67.3,0.835,1.4,-1.19,80.1,1.013,
18:26,4695.99,4.07,-4.69,67.1,1.01,2.91,-4.93,64.9,0.967,1.2,-3.51,66.6,0.838,1.95,-0.83,80.4,1.071,
18:26,4696.19,3.28,-5.11,67.1,1.005,3.68,-4.97,65.6,1.008,2.1,-3.03,68,0.87,3.21,-0.01,80.8,1.121,
18:26,4696.39,6.95,-2.68,67.6,1.022,5.66,-3.67,65.9,1.027,2.14,-3.53,69,0.827,1.71,-1.15,80.7,1.1,
18:26,4696.59,10.99,0.33,67.5,1.035,5.46,-2.84,66.2,1.048,2.07,-3.96,68.9,0.889,-0.09,-2.27,80.1,0.996,
18:26,4696.79,6.77,-2.72,66.8,0.994,4.08,-3.85,65.5,0.998,2.84,-3.88,71,0.906,1.34,-1.19,80.1,1.028,
18:26,4696.99,3.28,-5.19,67,1.012,2.49,-5.42,65.1,0.975,2.19,-3.47,70.5,0.915,2.61,-0.39,80.6,1.104,
18:26,4697.19,4.52,-4.32,67.7,1.009,4.9,-4.07,65.1,1.018,3.69,-2.84,71.4,0.92,3.04,-0.25,80.9,1.122,
18:26,4697.39,8.53,-1.6,68.1,1.026,5.45,-3.56,65.7,1.031,2.85,-3.79,72.4,0.907,0.43,-1.92,80.4,1.057,
18:26,4697.59,10.91,0.22,67.4,1.031,5.31,-3.12,67.3,1.035,3.29,-4.1,72.3,0.934,0.96,-1.53,80.1,1.003,
18:26,4697.79,5.03,-4.03,67.2,1.007,3.64,-4.93,66.5,0.968,2.6,-3.47,70.5,0.929,1.65,-1.01,80.1,1.063,
18:26,4697.99,3.17,-5.29,67.2,1.01,3,-5.52,65.6,0.992,2.66,-3.63,72,0.901,3.25,0,80.8,1.116,
18:26,4698.19,6.29,-3.28,68.3,1.023,5.71,-3.99,66.5,1.035,3.54,-3.3,72.9,0.938,2.22,-0.76,80.8,1.119,
18:26,4698.39,10.61,-0.31,68.5,1.027,5.85,-3.43,67.4,1.034,2.55,-4.19,71.9,0.899,-0.08,-2.27,80,1.018,
18:26,4698.59,8.7,-1.7,67.8,1.004,4.83,-3.93,67.5,1.01,3.4,-4.15,73.4,0.946,1.47,-1.16,80.2,1.02,
18:26,4698.79,4.02,-4.74,67.1,1.014,2.84,-5.47,66,0.976,2.4,-3.51,71.1,0.937,2.25,-0.62,80.4,1.091,
18:26,4698.99,3.9,-4.92,67.6,1.012,4.2,-5.08,66.5,1.019,3.68,-3.39,73.8,0.943,3.21,-0.05,80.9,1.126,
18:26,4699.19,7.7,-2.37,68.1,1.032,5.78,-4.13,67.4,1.036,3.18,-3.45,72.9,0.94,1.33,-1.21,80.4,1.097,
18:26,4699.39,11.45,0.39,68.1,1.032,5.77,-3.28,67.8,1.041,3.24,-4.17,73,0.946,0.28,-2.05,80.1,1.003,
18:26,4699.59,7.31,-2.78,67.5,0.994,4.53,-4.45,67.3,0.988,3.54,-4.04,73.7,0.957,1.57,-1.18,80.3,1.037,
18:26,4699.79,3.82,-5,67.5,1.016,2.7,-5.8,66.3,0.966,2.9,-3.43,72.3,0.961,2.68,-0.34,80.6,1.119,
18:26,4699.99,4.8,-4.3,67.7,1.023,4.72,-4.67,66.4,1.022,3.78,-3.2,73.6,0.951,2.95,-0.23,80.9,1.12,
18:26,4700.19,9,-1.53,68.3,1.033,6.02,-3.85,67,1.039,3.19,-3.67,73.2,0.942,0.57,-1.78,80.3,1.075,
18:26,4700.39,11.91,0.65,68.3,1.033,5.73,-3.1,67.4,1.05,3.42,-4.32,73.6,0.936,1.02,-1.58,80.3,1,
18:26,4700.59,6.1,-3.45,67.5,1.003,4.02,-4.52,66.1,0.983,3.26,-3.89,72.9,0.928,1.82,-1,80.3,1.055,
18:26,4700.79,3.83,-5.06,67.3,1.021,2.95,-5.74,66.4,0.979,1.98,-2.98,67.5,0.921,3.14,-0.12,80.9,1.117,
18:26,4700.99,5.8,-3.68,68.1,1.025,5.78,-3.98,66.1,1.038,3.24,-3.38,71.4,0.884,2.95,-0.41,81.2,1.128,
18:26,4701.19,10.03,-0.62,67.8,1.031,6.19,-3.37,66.8,1.049,2.43,-3.67,69.8,0.88,0.46,-1.97,80.4,1.046,
18:26,4701.39,10.96,-0.19,68.3,1.02,5.69,-3.16,67.2,1.037,2.75,-4,70.1,0.89,1.86,-0.95,80.3,1.023,
18:26,4701.59,2.61,-5.84,66.8,1,4.55,-4.49,66.3,0.981,3.27,-3.18,70.6,0.903,2.53,-0.39,80.4,1.112,
18:26,4701.79,2.76,-5.95,67.4,1.002,3.32,-5.44,65.8,0.996,3.09,-3.16,71.3,0.911,3.48,0.1,81.1,1.125,
18:26,4701.99,6.81,-3.22,68.2,1.02,5.92,-3.78,66.3,1.028,2.93,-3.5,71.2,0.873,2.12,-0.88,80.8,1.12,
18:26,4702.19,10.99,-0.24,68.1,1.023,5.7,-3.23,66.8,1.039,2.38,-4.18,70.6,0.895,0.2,-2.19,80.4,1.01,
18:26,4702.39,7.81,-2.62,68,0.996,4.74,-3.56,65.9,1.013,2.9,-4.08,70.8,0.888,2,-0.9,80.5,1.033,
18:26,4702.59,2.58,-6.06,67,1.008,2.56,-5.57,65.1,0.963,1.94,-3.4,68.8,0.889,2.54,-0.46,80.7,1.109,
18:26,4702.79,3.98,-5.3,67.9,1.003,4.42,-4.85,65.4,1.012,3.15,-3.21,71.2,0.906,3.17,-0.18,81.1,1.124,
18:26,4702.99,7.81,-2.68,68,1.018,5.51,-3.8,65.3,1.031,2.15,-3.87,70.6,0.867,0.92,-1.62,80.6,1.083,
18:26,4703.19,11.34,-0.13,68.3,1.021,5.3,-3.36,67.3,1.033,2.21,-4.14,69.5,0.902,0.72,-1.86,80.4,0.994,
18:26,4703.39,5.78,-4.07,67.6,0.998,4.05,-4.47,65.5,0.983,2.52,-3.8,70,0.896,1.83,-1.06,80.4,1.056,
18:26,4703.59,3.53,-5.51,67.4,1.008,2.68,-5.82,65.4,0.982,2.17,-4.08,72.3,0.895,2.97,-0.26,81,1.121,
18:26,4703.79,5.48,-4.15,67.9,1.019,5.24,-4.31,66.1,1.018,2.7,-3.54,71,0.882,2.52,-0.7,81,1.123,
18:26,4703.99,9.85,-1.23,68.3,1.026,5.82,-3.61,66.3,1.04,2.1,-4.12,70.5,0.862,0.13,-2.31,80.5,1.038,
18:26,4704.19,11.06,-0.39,68.1,1.025,5.24,-3.17,66.5,1.043,2.77,-4.18,71.2,0.914,1.61,-1.29,80.7,1.006,
18:26,4704.39,3.35,-5.62,67.2,1.002,4.24,-4.6,66,0.977,2.91,-3.19,69.8,0.889,2.3,-0.66,80.5,1.094,
18:26,4704.59,3.08,-5.84,67.3,1.008,3.37,-5.44,65.3,0.999,2.5,-3.28,70,0.895,3.32,-0.03,80.9,1.137,
18:26,4704.79,7.06,-3.15,68.1,1.034,5.75,-3.96,66.1,1.04,2.81,-3.07,70.1,0.918,2.2,-0.77,80.7,1.117,
18:26,4704.99,11.48,0.13,68.2,1.033,5.99,-3.26,66.9,1.038,2.46,-4.4,71.9,0.878,0.34,-2.09,80.3,1.025,
18:26,4705.19,9.4,-1.53,68,1.015,5.59,-3.19,66.5,1.034,2.9,-3.77,69.8,0.903,2.27,-0.83,80.6,1.036,
18:26,4705.39,3.32,-5.67,67.2,1.019,3.67,-5.09,65.9,0.984,2.71,-3.45,70.7,0.895,2.73,-0.36,80.6,1.13,
18:26,4705.59,4.24,-5.11,67.5,1.011,4.62,-4.84,66.2,1.013,2.97,-3.03,69.5,0.893,3.35,-0.12,81,1.133,
18:26,4705.79,8.49,-2.4,68.5,1.036,6.1,-3.6,65.6,1.042,2.19,-3.41,68.7,0.88,1.21,-1.52,80.6,1.092,
